movie_id,actor_id
7877,352
7878,227
7879,3657
7880,136
7881,1410
7882,3658
7883,3659
7884,548
7885,2553
7886,3660
7887,1444
7888,15
7889,1307
7890,845
7891,1785
7892,3661
7893,2717
7894,637
7895,3662
7896,3663
7897,3664
7898,3665
7899,3666
7900,3667
7901,743
7902,26
7903,3668
7904,3669
7905,3670
7906,3671
7907,1036
7908,115
7909,78
7910,1089
7911,3672
7912,305
7913,835
7914,1127
7915,1233
7916,3673
7917,307
7918,3674
7919,3675
7920,548
7921,3676
7922,370
7923,3677
7924,3678
7925,3679
7926,3320
7927,1788
7928,146
7929,3680
7930,3681
7931,7
7932,325
7933,3682
7934,3683
7935,1857
7936,2656
7937,3684
7938,1858
7939,1490
7940,647
7941,3685
7942,1957
7943,3686
7944,1252
7945,3687
7946,1544
7947,1868
7948,3688
7949,2690
7950,2582
7951,827
7952,3689
7953,3690
7954,3691
7955,3692
7956,3693
7957,370
7958,3694
7959,1434
7960,415
7961,3695
7962,305
7963,238
7964,3696
7965,3697
7966,3698
7967,3699
7968,177
7969,3181
7970,28
7971,1810
7972,3700
7973,576
7974,3701
7975,3702
7976,3703
7977,1368
7978,101
7979,2019
7980,3704
7981,427
7982,1309
7983,318
7984,3705
7985,547
7986,1967
7987,3706
7988,3707
7989,2791
7990,3708
7991,681
7992,3709
7993,2743
7994,3710
7995,3711
7996,952
7997,685
7998,212
7999,3712
8000,3713
8001,3714
8002,3715
8003,526
8004,34
8005,3716
8006,3717
8007,115
8008,3718
8009,33
8010,3719
8011,442
8012,718
8013,633
8014,1786
8015,3720
8016,3464
8017,3721
8018,3722
8019,3723
8020,1190
8021,704
8022,126
8023,3724
8024,304
8025,78
8026,3133
8027,3725
8028,3726
8029,3727
8030,1048
8031,3728
8032,448
8033,801
8034,2110
8035,1507
8036,1377
8037,683
8038,3729
8039,3730
8040,3731
8041,3347
8042,3732
8043,1454
8044,1699
8045,1032
8046,3733
8047,3734
8048,3735
8049,3736
8050,3737
8051,2156
8052,776
8053,3738
8054,968
8055,3739
8056,3740
8057,339
8058,3741
8059,2453
8060,3742
8061,3252
8062,3743
8063,3744
8064,3745
8065,3746
8066,3747
8067,3748
8068,1923
8069,2580
8070,3749
8071,1245
8072,3750
8073,3751
8074,3752
8075,3753
8076,3754
8077,3755
8078,3756
8079,1522
8080,2506
8081,2715
8082,174
8083,3757
8084,3758
8085,142
8086,1650
8087,405
8088,1846
8089,3759
8090,325
8091,331
8092,3760
8093,3761
8094,3762
8095,2593
8096,1369
8097,3763
8098,751
8099,3764
8100,3765
8101,3766
8102,3767
8103,3768
8104,3769
8105,3770
8106,3121
8107,1136
8108,3442
8109,3771
8110,1346
8111,670
8112,3772
8113,3773
8114,3774
8115,772
8116,3708
8117,121
8118,165
8119,596
8120,931
8121,3775
8122,3776
8123,3777
8124,3778
8125,3779
8126,3780
8127,3781
8128,3782
8129,2345
8130,512
8131,3783
8132,3784
8133,1832
8134,3785
8135,937
8136,2248
8137,32
8138,3786
8139,201
8140,177
8141,3787
8142,3788
8143,2226
8144,889
8145,1050
8146,3789
8147,619
8148,655
8149,3255
8150,3790
8151,3791
8152,3792
8153,3793
8154,1682
8155,3794
8156,750
8157,26
8158,937
8159,157
8160,1732
8161,448
8162,3795
8163,3796
8164,770
8165,3797
8166,85
8167,3798
8168,41
8169,1287
8170,375
8171,269
8172,2689
8173,3799
8174,1945
8175,3800
8176,3801
8177,3802
8178,154
8179,3803
8180,3804
8181,3805
8182,326
8183,227
8184,969
8185,2210
8186,3806
8187,3807
8188,3235
8189,1399
8190,719
8191,3808
8192,3809
8193,2802
8194,554
8195,557
8196,2546
8197,3810
8198,3811
8199,539
8200,3812
8201,468
8202,3813
8203,3814
8204,687
8205,3815
8206,1396
8207,3816
8208,3817
8209,3818
8210,3819
8211,383
8212,3820
8213,3821
8214,1329
8215,737
8216,3822
8217,3823
8218,172
8219,1374
8220,1682
8221,3824
8222,48
8223,3825
8224,3826
8225,549
8226,3827
8227,1846
8228,3828
8229,739
8230,3829
8231,3830
8232,1068
8233,603
8234,580
8235,172
8236,3831
8237,3832
8238,1714
8239,606
8240,3833
8241,325
8242,442
8243,3834
8244,1019
8245,3835
8246,3836
8247,3837
8248,3838
8249,370
8250,3839
8251,3840
8252,3841
8253,3842
8254,3843
8255,3844
8256,3845
8257,1741
8258,205
8259,1369
8260,1237
8261,3846
8262,1649
8263,495
8264,757
8265,1759
8266,3847
8267,3848
8268,15
8269,3849
8270,546
8271,3850
8272,987
8273,716
8274,2059
8275,1372
8276,1042
8277,3851
8278,3852
8279,174
8280,1202
8281,3853
8282,3854
8283,3855
8284,2837
8285,3856
8286,1353
8287,1201
8288,3857
8289,3858
8290,1457
8291,3859
8292,3860
8293,1059
8294,3861
8295,2046
8296,3862
8297,3863
8298,667
8299,3864
8300,2442
8301,1059
8302,3865
8303,751
8304,3866
8305,833
8306,1492
8307,2945
8308,1137
8309,3867
8310,3868
8311,3869
8312,3870
8313,3871
8314,706
8315,651
8316,3872
8317,3529
8318,174
8319,168
8320,1018
8321,3873
8322,341
8323,381
8324,3874
8325,3875
8326,212
8327,548
8328,673
8329,3876
8330,48
8331,3877
8332,805
8333,3878
8334,1957
8335,1361
8336,3879
8337,929
8338,3880
8339,432
8340,664
8341,770
8342,2610
8343,2167
8344,3881
8345,3882
8346,1420
8347,1081
8348,3883
8349,3884
8350,1807
8351,2802
8352,2351
8353,1827
8354,864
8355,3885
8356,276
8357,3886
8358,3887
8359,3888
8360,3889
8361,1255
8362,785
8363,3890
8364,3891
8365,124
8366,3892
8367,3336
8368,3893
8369,3894
8370,1204
8371,794
8372,3895
8373,3177
8374,1810
8375,2134
8376,3896
8377,3897
8378,339
8379,3898
8380,3899
8381,469
8382,2775
8383,3900
8384,3901
8385,3902
8386,3903
8387,526
8388,3904
8389,1018
8390,3905
8391,1593
8392,383
8393,638
8394,3004
8395,3906
8396,3907
8397,1815
8398,1035
8399,157
8400,3908
8401,3704
8402,637
8403,3909
8404,1234
8405,3910
8406,174
8407,1311
8408,3464
8409,739
8410,1167
8411,2068
8412,1394
8413,2019
8414,3911
8415,28
8416,3912
8417,3913
8418,3914
8419,438
8420,3915
8421,3916
8422,2154
8423,785
8424,3410
8425,1982
8426,759
8427,3917
8428,3918
8429,1198
8430,3919
8431,240
8432,1462
8433,3920
8434,3921
8435,3922
8436,3923
8437,155
8438,353
8439,276
8440,357
8441,3924
8442,525
8443,3925
8444,432
8445,3926
8446,1801
8447,596
8448,3927
8449,132
8450,289
8451,333
8452,3928
8453,1414
8454,3929
8455,1846
8456,3930
8457,3742
8458,48
8459,3931
8460,3080
8461,3176
8462,529
8463,1059
8464,633
8465,3932
8466,217
8467,3933
8468,3934
8469,874
8470,1481
8471,646
8472,1785
8473,1945
8474,3935
8475,1048
8476,3936
8477,3937
8478,997
8479,93
8480,570
8481,3938
8482,739
8483,3939
8484,3856
8485,716
8486,1147
8487,3940
8488,141
8489,2840
8490,3941
8491,3942
8492,206
8493,3454
8494,3943
8495,640
8496,124
8497,919
8498,3944
8499,1408
8500,3945
8501,2019
8502,3946
8503,3947
8504,3375
8505,3948
8506,220
8507,3949
8508,3653
8509,3950
8510,1484
8511,3951
8512,2687
8513,3952
8514,3953
8515,1237
8516,1352
8517,739
8518,3954
8519,823
8520,328
8521,3955
8522,3956
8523,2027
8524,3957
8525,3958
8526,377
8527,141
8528,681
8529,3959
8530,2345
8531,3960
8532,864
8533,3961
8534,2765
8535,3962
8536,3963
8537,242
8538,3964
8539,3965
8540,3966
8541,3967
8542,3968
8543,3969
8544,2827
8545,3970
8546,856
8547,3971
8548,1946
8549,943
8550,3972
8551,3973
8552,1367
8553,442
8554,2227
8555,1061
8556,819
8557,1204
8558,2610
8559,2084
8560,3974
8561,548
8562,2593
8563,3975
8564,3976
8565,3977
8566,3978
8567,3979
8568,3980
8569,681
8570,3041
8571,3981
8572,3982
8573,3983
8574,3984
8575,3985
8576,423
8577,3986
8578,3761
8579,3987
8580,739
8581,739
8582,176
8583,827
8584,3988
8585,3989
8586,677
8587,3990
8588,3991
8589,555
8590,3700
8591,3992
8592,346
8593,3993
8594,1059
8595,2864
8596,1247
8597,3994
8598,3995
8599,3996
8600,219
8601,3997
8602,393
8603,3998
8604,3072
8605,67
8606,656
8607,3999
8608,76
8609,4000
8610,458
8611,4001
8612,3211
8613,1213
8614,4002
8615,383
8616,2132
8617,1307
8618,4003
8619,1550
8620,4004
8621,1993
8622,4005
8623,4006
8624,1200
8625,4007
8626,4008
8627,4009
8628,4010
8629,3935
8630,1253
8631,1470
8632,4011
8633,1137
8634,4012
8635,4013
8636,1476
8637,4014
8638,1372
8639,4015
8640,4016
8641,4017
8642,4018
8643,2816
8644,268
8645,793
8646,4019
8647,1728
8648,4020
8649,4021
8650,1565
8651,4022
8652,2210
8653,1213
8654,4023
8655,4024
8656,4025
8657,1480
8658,4026
8659,4027
8660,4028
8661,346
8662,4029
8663,4030
8664,208
8665,155
8666,3511
8667,1307
8668,4031
8669,4032
8670,718
8671,3508
8672,4033
8673,2361
8674,462
8675,308
8676,4034
8677,4035
8678,2130
8679,4036
8680,4037
8681,4038
8682,2326
8683,914
8684,1228
8685,4039
8686,885
8687,4040
8688,4041
8689,683
8690,4042
8691,101
8692,4043
8693,26
8694,107
8695,4044
8696,4045
8697,1277
8698,1960
8699,1329
8700,4046
8701,4047
8702,4048
8703,4049
8704,4050
8705,4051
8706,28
8707,4052
8708,4053
8709,4054
8710,3368
8711,343
8712,4055
8713,4056
8714,4057
8715,2046
8716,4058
8717,102
8718,2723
8719,4059
8720,95
8721,1094
8722,4060
8723,462
8724,4061
8725,4062
8726,4063
8727,41
8728,482
8729,393
8730,4064
8731,4065
8732,945
8733,718
8734,3720
8735,4066
8736,737
8737,4067
8738,180
8739,4068
8740,4069
8741,4070
8742,124
8743,4071
8744,4072
8745,1101
8746,76
8747,4073
8748,177
8749,1497
8750,121
8751,1276
8752,4074
8753,2802
8754,4075
8755,735
8756,4076
8757,1576
8758,546
8759,4077
8760,4078
8761,4079
8762,421
8763,4080
8764,4081
8765,6
8766,2914
8767,889
8768,1814
8769,2553
8770,1915
8771,4082
8772,2935
8773,4083
8774,4084
8775,219
8776,4085
8777,2840
8778,4086
8779,3472
8780,4087
8781,4088
8782,4089
8783,4090
8784,4091
8785,4092
8786,4093
8787,4094
8788,1253
8789,3708
8790,4095
8791,4096
8792,4097
8793,4098
8794,4099
8795,4100
8796,1252
8797,3516
8798,1562
8799,479
8800,718
8801,4101
8802,4102
8803,3337
8804,4103
8805,4104
8806,4105
8807,4106
8808,4107
8809,2564
8810,4108
8811,4109
8812,997
8813,4110
8814,1329
8815,3454
8816,4111
8817,4112
8818,2454
8819,4113
8820,4114
8821,305
8822,4115
8823,1359
8824,202
8825,2800
8826,4116
8827,2582
8828,4117
8829,4118
8830,737
8831,3861
8832,4119
8833,4120
8834,4121
8835,1852
8836,1907
8837,2061
8838,526
8839,1213
8840,251
8841,622
8842,4122
8843,4123
8844,4124
8845,4125
8846,4126
8847,1757
8848,4127
8849,538
8850,4128
8851,4129
8852,4130
8853,4131
8854,1874
8855,4132
8856,1846
8857,751
8858,4133
8859,4134
8860,4135
8861,2553
8862,4025
8863,4136
8864,3548
8865,4137
8866,1265
8867,2743
8868,4138
8869,352
8870,4139
8871,838
8872,4140
8873,4141
8874,2291
8875,4142
8876,2361
8877,3699
8878,1395
8879,4143
8880,1530
8881,2434
8882,4144
8883,121
8884,1387
8885,286
8886,4145
8887,716
8888,869
8889,4146
8890,2406
8891,4147
8892,4148
8893,681
8894,4149
8895,682
8896,178
8897,1654
8898,4150
8899,4151
8900,3668
8901,704
8902,28
8903,4152
8904,4153
8905,2935
8906,3806
8907,1601
8908,94
8909,90
8910,4154
8911,931
8912,41
8913,462
8914,1307
8915,4155
8916,4156
8917,3921
8918,4157
8919,286
8920,4158
8921,4159
8922,669
8923,33
8924,4160
8925,90
8926,688
8927,4161
8928,4162
8929,4163
8930,185
8931,4164
8932,1167
8933,4165
8934,4166
8935,886
8936,211
8937,175
8938,4167
8939,2420
8940,4168
8941,86
8942,4169
8943,1237
8944,4170
8945,1732
8946,480
8947,3216
8948,4171
8949,2949
8950,719
8951,4172
8952,1894
8953,1368
8954,4173
8955,4174
8956,4175
8957,2319
8958,2904
8959,2422
8960,4176
8961,4177
8962,2162
8963,1527
8964,739
8965,94
8966,1128
8967,2259
8968,716
8969,4178
8970,175
8971,450
8972,4179
8973,4180
8974,4181
8975,1227
8976,268
8977,426
8978,4182
8979,506
8980,1077
8981,4183
8982,4184
8983,934
8984,1234
8985,352
8986,838
8987,4185
8988,1922
8989,202
8990,402
8991,1307
8992,812
8993,3413
8994,258
8995,4186
8996,1417
8997,4187
8998,499
8999,1019
9000,1256
9001,4188
9002,4189
9003,4190
9004,4191
9005,3379
9006,4192
9007,696
9008,124
9009,3609
9010,383
9011,2379
9012,4193
9013,238
9014,4194
9015,4195
9016,401
9017,356
9018,3111
9019,4196
9020,4197
9021,4198
9022,4199
9023,1832
9024,4200
9025,4201
9026,4202
9027,4203
9028,2027
9029,2019
9030,4204
9031,94
9032,4205
9033,4206
9034,1459
9035,3250
9036,2582
9037,4207
9038,4208
9039,2347
9040,4209
9041,4210
9042,4211
9043,1518
9044,4212
9045,1164
9046,1676
9047,2128
9048,4213
9049,1201
9050,3032
9051,406
9052,462
9053,4214
9054,1904
9055,912
9056,1907
9057,141
9058,2689
9059,4215
9060,4216
9061,2143
9062,4217
9063,3255
9064,4218
9065,739
9066,4219
9067,4220
9068,4221
9069,4222
9070,257
9071,4223
9072,289
9073,2827
9074,4224
9075,4225
9076,4226
9077,4227
9078,1791
9079,78
9080,159
9081,4228
9082,4229
9083,429
9084,4230
9085,1833
9086,3076
9087,4231
9088,4232
9089,1976
9090,4233
9091,4234
9092,1628
9093,1480
9094,2610
9095,4235
9096,4236
9097,4237
9098,4238
9099,4239
9100,4240
9101,4241
9102,4242
9103,3308
9104,4243
9105,336
9106,4244
9107,4245
9108,4246
9109,26
9110,469
9111,4247
9112,1531
9113,4248
9114,4249
9115,4250
9116,4251
9117,4252
9118,1465
9119,3138
9120,3245
9121,4253
9122,670
9123,715
9124,4254
9125,4255
9126,4256
9127,1788
9128,255
9129,4257
9130,39
9131,455
9132,1247
9133,4258
9134,4259
9135,4260
9136,4261
9137,4262
9138,1422
9139,12
9140,4263
9141,680
9142,4012
9143,415
9144,539
9145,531
9146,1888
9147,4264
9148,346
9149,4265
9150,1324
9151,1738
9152,1726
9153,4266
9154,303
9155,828
9156,565
9157,682
9158,376
9159,2827
9160,3436
9161,464
9162,4267
9163,4268
9164,4269
9165,4270
9166,4271
9167,2938
9168,178
9169,3226
9170,1652
9171,4272
9172,4273
9173,4274
9174,4275
9175,763
9176,4276
9177,4277
9178,696
9179,4278
9180,468
9181,232
9182,1169
9183,719
9184,4279
9185,251
9186,2194
9187,4280
9188,930
9189,702
9190,1849
9191,704
9192,4281
9193,635
9194,526
9195,2343
9196,4282
9197,448
9198,1279
9199,4283
9200,4284
9201,4285
9202,4286
9203,4287
9204,4288
9205,331
9206,4289
9207,4290
9208,4291
9209,76
9210,1256
9211,4292
9212,603
9213,41
9214,402
9215,692
9216,4293
9217,4294
9218,305
9219,793
9220,633
9221,4295
9222,4296
9223,4297
9224,4298
9225,427
9226,4299
9227,886
9228,3856
9229,4300
9230,1791
9231,667
9232,4301
9233,2764
9234,285
9235,4302
9236,2182
9237,4303
9238,4304
9239,3870
9240,576
9241,1334
9242,4305
9243,3764
9244,4306
9245,4307
9246,3643
9247,162
9248,886
9249,200
9250,1550
9251,4308
9252,4309
9253,2186
9254,1263
9255,2735
9256,2406
9257,1320
9258,4310
9259,4311
9260,623
9261,1005
9262,4312
9263,4313
9264,4314
9265,4315
9266,4316
9267,4317
9268,501
9269,4318
9270,734
9271,4213
9272,2894
9273,4319
9274,1019
9275,4320
9276,4321
9277,3900
9278,4322
9279,4323
9280,4324
9281,104
9282,4325
9283,4326
9284,4327
9285,4328
9286,4329
9287,3720
9288,4330
9289,485
9290,33
9291,4331
9292,547
9293,38
9294,1933
9295,1130
9296,1322
9297,4332
9298,4333
9299,2914
9300,343
9301,1137
9302,297
9303,819
9304,4334
9305,1330
9306,3482
9307,2777
9308,4335
9309,174
9310,2089
9311,739
9312,1162
9313,4336
9314,4337
9315,2971
9316,52
9317,4338
9318,101
9319,4339
9320,458
9321,4340
9322,2435
9323,2115
9324,1814
9325,4341
9326,115
9327,26
9328,4342
9329,810
9330,4343
9331,85
9332,4344
9333,4345
9334,560
9335,4346
9336,1213
9337,4347
9338,4182
9339,4348
9340,437
9341,113
9342,1785
9343,4349
9344,4350
9345,4351
9346,163
9347,4352
9348,2613
9349,3621
9350,2131
9351,700
9352,2506
9353,202
9354,4353
9355,178
9356,4354
9357,4355
9358,378
9359,4356
9360,1320
9361,1762
9362,4357
9363,4358
9364,4359
9365,4213
9366,2420
9367,4360
9368,4361
9369,4362
9370,4363
9371,333
9372,1069
9373,4364
9374,4365
9375,4366
9376,4367
9377,347
9378,4368
9379,4369
9380,4370
9381,1242
9382,1202
9383,2948
9384,2133
9385,4371
9386,4372
9387,4373
9388,4374
9389,4375
9390,4376
9391,4377
9392,4378
9393,4379
9394,557
9395,4380
9396,1177
9397,3011
9398,3219
9399,3421
9400,238
9401,106
9402,73
9403,2350
9404,4381
9405,769
9406,585
9407,4382
9408,4283
9409,232
9410,149
9411,1263
9412,4383
9413,4384
9414,4385
9415,4386
9416,4387
9417,4388
9418,4389
9419,4390
9420,1654
9421,1945
9422,340
9423,640
9424,4391
9425,597
9426,4392
9427,2610
9428,157
9429,623
9430,3471
9431,4393
9432,4394
9433,4395
9434,2517
9435,1247
9436,639
9437,3720
9438,4396
9439,4397
9440,2827
9441,4398
9442,1256
9443,4399
9444,4247
9445,548
9446,4400
9447,4401
9448,2945
9449,4402
